topic,question,answer
Lý thuyết đồ thị,Tại sao Q_n là đồ thị hai phía?,Vì ta có thể chia tập đỉnh dựa trên tính chẵn lẻ của số lượng bit 1 trong xâu nhị phân.
Lý thuyết đồ thị,đồ thị thưa là gì?,Đồ thị thưa Là đồ thị mà số lượng cạnh gần bằng số lượng đỉnh.
Lý thuyết đồ thị,đồ thị dày là gì?,Đồ thị dày Là đồ thị mà số lượng cạnh gần đạt tới mức tối đa (n bình phương).
Lý thuyết đồ thị,chu trình cơ bản đối với một cây khung là gì?,Là chu trình duy nhất được tạo ra khi thêm một cạnh không thuộc cây khung vào cây khung đó.
Lý thuyết đồ thị,lát cắt cơ bản đối với một cây khung là gì?,Là lát cắt duy nhất chứa duy nhất một cạnh của cây khung.
Lý thuyết đồ thị,Tại sao các chu trình cơ bản lại tạo thành một cơ sở cho không gian chu trình?,Vì mọi chu trình khác đều có thể biểu diễn dưới dạng tổng XOR của các chu trình cơ bản này.
Lý thuyết đồ thị,Ma trận Laplacian của đồ thị là gì?,"Là ma trận L = D - A, trong đó D là ma trận bậc và A là ma trận kề."
Lý thuyết đồ thị,Định lý Ma trận Cây dùng để làm gì?,Dùng để tính số lượng cây khung khác nhau của một đồ thị dựa trên các định thức của ma trận Laplacian.
Lý thuyết đồ thị,đồ thị k-chân là gì?,Đồ thị k-chân Là đồ thị mà tập đỉnh có thể chia thành k tập rời nhau sao cho không có cạnh nào nối hai đỉnh trong cùng một tập.
Lý thuyết đồ thị,Đồ thị Turan là gì?,Đồ thị Turan Là đồ thị n đỉnh k-chân đầy đủ có số lượng cạnh lớn nhất.
Lý thuyết đồ thị,bán bậc vào và bán bậc ra của đỉnh trong đa đồ thị có hướng là gì?,"Bán bậc vào và bán bậc ra của đỉnh trong đa đồ thị có hướng Là số lượng cung đi vào và đi ra khỏi đỉnh đó, tính cả các đa cung."
Lý thuyết đồ thị,đồ thị có hướng mạnh là gì?,Đồ thị có hướng mạnh Là đồ thị có hướng thu được từ một đồ thị vô hướng sao cho kết quả là liên thông mạnh.
Lý thuyết đồ thị,Định lý Robbins về định hướng đồ thị là gì?,Một đồ thị vô hướng có thể định hướng thành đồ thị liên thông mạnh khi và chỉ khi nó là liên thông và không có cạnh cầu.
Lý thuyết đồ thị,đồ thị chính quy bậc k là gì?,Đồ thị chính quy bậc k Là đồ thị mà tất cả các đỉnh đều có cùng bậc bằng k.
Lý thuyết đồ thị,đồ thị tự đối ngẫu là gì?,Đồ thị tự đối ngẫu Là đồ thị đẳng cấu với đồ thị đối ngẫu của chính nó.
Lý thuyết đồ thị,chu trình trong đồ thị là gì?,Chu trình trong đồ thị Là một đường đi đóng bắt đầu và kết thúc tại cùng một đỉnh và không lặp lại đỉnh nào khác.
Lý thuyết đồ thị,chu trình sơ cấp là gì?,Là chu trình mà không có đỉnh nào bị lặp lại (ngoại trừ đỉnh đầu và cuối).
Lý thuyết đồ thị,đồ thị có hướng phi chu trình là gì?,Đồ thị có hướng phi chu trình Là đồ thị có hướng không chứa bất kỳ chu trình có hướng nào.
Lý thuyết đồ thị,Tại sao DAG quan trọng trong việc biểu diễn các phụ thuộc?,Vì nó cho phép thực hiện sắp xếp topo để xác định thứ tự thực hiện các công việc.
Lý thuyết đồ thị,sắp xếp topo là gì?,"Sắp xếp topo Là việc sắp xếp các đỉnh của DAG thành một dãy sao cho với mọi cung (u, v), đỉnh u luôn đứng trước v."
Lý thuyết đồ thị,đỉnh khớp là gì?,Là đỉnh mà nếu xóa đi sẽ làm tăng số thành phần liên thông của đồ thị.
Lý thuyết đồ thị,cạnh cầu là gì?,Là cạnh mà nếu xóa đi sẽ làm tăng số thành phần liên thông của đồ thị.
Lý thuyết đồ thị,kích thước của đồ thị là gì?,Kích thước của đồ thị Là số lượng cạnh của đồ thị.
Lý thuyết đồ thị,bậc của đồ thị là gì?,Bậc của đồ thị Là số lượng đỉnh của đồ thị.
Lý thuyết đồ thị,đồ thị rỗng là gì?,Đồ thị rỗng Là đồ thị không có cạnh nào.
Lý thuyết đồ thị,đồ thị tầm thường là gì?,Đồ thị tầm thường Là đồ thị chỉ có duy nhất một đỉnh và không có cạnh.
Lý thuyết đồ thị,đồ thị đầy đủ K_n là gì?,Là đơn đồ thị n đỉnh mà giữa hai đỉnh bất kỳ luôn có cạnh nối.
Lý thuyết đồ thị,Số lượng cạnh của đồ thị đầy đủ K_n là bao nhiêu?,$n(n-1)/2$.
Lý thuyết đồ thị,đồ thị tự đẳng cấu là gì?,Đồ thị tự đẳng cấu Là đồ thị đẳng cấu với đồ thị bù của nó.
Lý thuyết đồ thị,khoảng cách giữa hai đỉnh là gì?,Là độ dài của đường đi ngắn nhất nối hai đỉnh đó.
Lý thuyết đồ thị,đường kính của đồ thị là gì?,Là khoảng cách lớn nhất giữa hai đỉnh bất kỳ trong đồ thị.
Lý thuyết đồ thị,bán kính của đồ thị là gì?,Là giá trị eccentricity nhỏ nhất trong số các đỉnh của đồ thị.
Lý thuyết đồ thị,tâm của đồ thị là gì?,Tâm của đồ thị Là tập hợp các đỉnh có eccentricity bằng bán kính của đồ thị.
Lý thuyết đồ thị,đồ thị phẳng là gì?,Đồ thị phẳng Là đồ thị có thể vẽ trên mặt phẳng sao cho các cạnh không cắt nhau (ngoại trừ tại các đầu mút).
Lý thuyết đồ thị,cách nhúng phẳng là gì?,Cách nhúng phẳng Là một bản vẽ cụ thể của đồ thị phẳng trên mặt phẳng thỏa mãn điều kiện không cắt cạnh.
Lý thuyết đồ thị,Số lượng mặt của đồ thị phẳng liên thông n đỉnh m cạnh là bao nhiêu?,"Theo công thức Euler, $f = m - n + 2$."
Lý thuyết đồ thị,"Đồ thị K_3,3 có phẳng không?","Không, nó là một trong hai đồ thị không phẳng cơ bản."
Lý thuyết đồ thị,Đồ thị K_5 có phẳng không?,"Không, nó là một trong hai đồ thị không phẳng cơ bản."
Lý thuyết đồ thị,đồ thị con đẳng cấu tiểu hình là gì?,Là hai đồ thị thu được từ cùng một đồ thị bằng cách thêm các đỉnh vào giữa các cạnh.
Lý thuyết đồ thị,Phát biểu định lý Kuratowski?,"Đồ thị là phẳng khi và chỉ khi không chứa đồ thị con đẳng cấu tiểu hình với K_5 hoặc K_3,3."
Lý thuyết đồ thị,sắc số chi là gì?,Sắc số chi Là số màu ít nhất cần dùng để tô các đỉnh sao cho không có hai đỉnh kề nhau cùng màu.
Lý thuyết đồ thị,đồ thị k-sắc là gì?,Đồ thị k-sắc Là đồ thị có sắc số bằng k.
Lý thuyết đồ thị,Sắc số của đồ thị hai phía là bao nhiêu?,Bằng 2 (nếu đồ thị có ít nhất một cạnh).
Lý thuyết đồ thị,lát cắt trong đồ thị là gì?,Lát cắt trong đồ thị Là tập hợp các cạnh mà nếu loại bỏ sẽ làm tăng số thành phần liên thông.
Lý thuyết đồ thị,cây là gì?,Cây Là đồ thị liên thông và không chứa chu trình.
Lý thuyết đồ thị,Mối liên hệ giữa số đỉnh và số cạnh của một cây?,Trong cây có n đỉnh thì luôn có đúng n-1 cạnh.
Lý thuyết đồ thị,rừng là gì?,Rừng Là đồ thị không chứa chu trình (mỗi thành phần liên thông là một cây).
Lý thuyết đồ thị,Tại sao mọi đồ thị liên thông đều có ít nhất một cây khung?,Vì ta luôn có thể loại bỏ các cạnh thuộc chu trình mà không làm mất tính liên thông cho đến khi không còn chu trình.
Lý thuyết đồ thị,cây có gốc là gì?,Là cây trong đó có một đỉnh được chọn làm gốc.
Lý thuyết đồ thị,mức của một nút trong cây có gốc là gì?,Là độ dài đường đi từ gốc đến nút đó.
Lý thuyết đồ thị,chiều cao của cây có gốc là gì?,Là mức lớn nhất của các nút trong cây.
Lý thuyết đồ thị,cây nhị phân là gì?,Là cây có gốc mà mỗi nút có tối đa hai con (con trái và con phải).
Lý thuyết đồ thị,cây nhị phân đầy đủ là gì?,Là cây nhị phân mà mỗi nút hoặc là lá hoặc có đúng hai con.
Lý thuyết đồ thị,duyệt tiền thứ tự là gì?,Gốc -> Cây con trái -> Cây con phải.
Lý thuyết đồ thị,duyệt trung thứ tự là gì?,Cây con trái -> Gốc -> Cây con phải.
Lý thuyết đồ thị,duyệt hậu thứ tự là gì?,Cây con trái -> Cây con phải -> Gốc.
Lý thuyết đồ thị,cây khung nhỏ nhất là gì?,Là cây khung có tổng trọng số các cạnh là nhỏ nhất trong đồ thị có trọng số.
Lý thuyết đồ thị,Thuật toán Kruskal dùng để làm gì?,Dùng để tìm cây khung nhỏ nhất bằng cách chọn các cạnh có trọng số nhỏ nhất mà không tạo chu trình.
Lý thuyết đồ thị,Thuật toán Prim dùng để làm gì?,Dùng để tìm cây khung nhỏ nhất bằng cách mở rộng cây từ một đỉnh ban đầu.
Lý thuyết đồ thị,bài toán đường đi ngắn nhất là gì?,Tìm đường đi giữa hai đỉnh sao cho tổng trọng số các cạnh là nhỏ nhất.
Lý thuyết đồ thị,Thuật toán Bellman-Ford dùng để làm gì?,Tìm đường đi ngắn nhất trong đồ thị có thể có cạnh trọng số âm (nhưng không có chu trình âm).
Lý thuyết đồ thị,mạng luồng là gì?,Mạng luồng Là đồ thị có hướng mà mỗi cạnh có một khả năng thông qua (Capacity).
Lý thuyết đồ thị,luồng trong mạng là gì?,Luồng trong mạng Là việc gán giá trị cho mỗi cạnh sao cho không vượt quá capacity và tổng luồng vào bằng tổng luồng ra tại mỗi đỉnh (trừ nguồn và đích).
Lý thuyết đồ thị,Định lý luồng cực đại lát cắt cực tiểu?,Giá trị luồng cực đại bằng khả năng thông qua của lát cắt nhỏ nhất.
Lý thuyết đồ thị,bộ ghép là gì?,Bộ ghép Là tập hợp các cạnh không có đỉnh đầu mút chung.
Lý thuyết đồ thị,bộ ghép cực đại là gì?,Là bộ ghép có số lượng cạnh lớn nhất.
Lý thuyết đồ thị,Định lý Hall về bộ ghép trong đồ thị hai phía?,Điều kiện cần và đủ để tồn tại bộ ghép phủ một tập đỉnh trong đồ thị hai phía.
Lý thuyết đồ thị,số bao phủ cạnh là gì?,Số lượng cạnh ít nhất cần chọn sao cho mọi đỉnh đều là đầu mút của ít nhất một cạnh được chọn.
Lý thuyết đồ thị,tập độc lập đỉnh là gì?,Tập độc lập đỉnh Là tập hợp các đỉnh mà không có hai đỉnh nào kề nhau.
Lý thuyết đồ thị,clique trong đồ thị là gì?,Clique trong đồ thị Là tập hợp các đỉnh mà giữa hai đỉnh bất kỳ luôn có cạnh nối (đồ thị con đầy đủ).
Lý thuyết đồ thị,sắc số cạnh là gì?,Số màu ít nhất để tô các cạnh sao cho không có hai cạnh chung đỉnh cùng màu.
Lý thuyết đồ thị,Định lý Vizing về sắc số cạnh?,Sắc số cạnh của đơn đồ thị chỉ có thể là Delta hoặc Delta+1.
Lý thuyết đồ thị,đồ thị Euler là gì?,Đồ thị Euler Là đồ thị có chu trình Euler (đi qua mọi cạnh đúng một lần).
Lý thuyết đồ thị,Điều kiện để đồ thị liên thông có chu trình Euler?,Mọi đỉnh của đồ thị đều có bậc chẵn.
Lý thuyết đồ thị,đồ thị Hamilton là gì?,Đồ thị Hamilton Là đồ thị có chu trình Hamilton (đi qua mọi đỉnh đúng một lần).
Lý thuyết đồ thị,mã Huffman là gì?,Mã Huffman Là thuật toán dùng cây nhị phân để tạo ra mã tối ưu cho việc nén dữ liệu.
Lý thuyết đồ thị,cây nhị phân tìm kiếm là gì?,Là cây nhị phân mà giá trị nút trái nhỏ hơn nút gốc và giá trị nút phải lớn hơn nút gốc.
Lý thuyết đồ thị,quay cây là gì?,Là thao tác thay đổi cấu trúc cây nhị phân mà không làm mất tính chất thứ tự của BST.
Lý thuyết đồ thị,cây cân bằng là gì?,Là cây nhị phân tìm kiếm mà độ lệch chiều cao giữa hai cây con của mọi nút không quá 1.
Lý thuyết đồ thị,đồ thị có trọng số là gì?,Đồ thị mà mỗi cạnh được gán một giá trị số (trọng số).
Lý thuyết đồ thị,cung trong đồ thị có hướng là gì?,"Cung trong đồ thị có hướng Là một cặp đỉnh có thứ tự (u, v) đại diện cho hướng đi từ u đến v."
Lý thuyết đồ thị,liên thông mạnh là gì?,Đồ thị có hướng mà giữa hai đỉnh bất kỳ luôn có đường đi có hướng qua lại.
Lý thuyết đồ thị,liên thông yếu là gì?,Đồ thị có hướng mà nếu thay các cung bằng cạnh vô hướng thì ta được đồ thị vô hướng liên thông.
Lý thuyết đồ thị,thành phần liên thông mạnh là gì?,Thành phần liên thông mạnh Là đồ thị con liên thông mạnh tối đại.
